,Shipment_ID,Origin_Country,Destination_Country,Shipment_Date,Estimated_Arrival_Date,Actual_Arrival_Date,Transport_Mode,Carrier_Name,Route_Code,Declared_Value_USD,Tariff_Category,Route_Risk_Index,Inspection_Type,Delay_Reason,Customs_Delay_Days,Risk_Flag,Origin_City,Destination_City,Weight
2522,SHP002523,Australia,USA,2022-04-26,2022-05-04,2022-05-04,Sea,Carrier_23,R106,28318.39,High,0.4,Both,"Suspected undervaluation, needs reassessment",0,0,Brisbane,Houston,306
2523,SHP002524,UK,India,2021-03-10,2021-03-18,2021-03-21,Road,Carrier_11,R825,15284.18,High,0.11,Physical,High-risk commodity flagged for inspection,3,1,Liverpool,Bangalore,248
2524,SHP002525,South Africa,China,2022-08-21,2022-09-11,2022-09-11,Air,Carrier_30,R763,48589.72,High,0.09,Physical,"Suspected undervaluation, needs reassessment",0,0,Johannesburg,Shenzhen,883
2525,SHP002526,Brazil,South Africa,2023-07-16,2023-07-26,2023-07-26,Road,Carrier_48,R991,26323.23,Low,0.84,Physical,"Incomplete paperwork, requires manual review",0,0,Sao Paulo,Cape Town,935
2526,SHP002527,Japan,USA,2022-08-22,2022-09-06,2022-09-12,Rail,Carrier_12,R574,27510.48,Medium,0.51,Physical,High-risk commodity flagged for inspection,6,2,Yokohama,Los Angeles,315
2527,SHP002528,India,South Africa,2022-02-05,2022-02-27,2022-03-05,Sea,Carrier_16,R120,15982.21,High,0.64,Both,Tariff dispute pending resolution,6,2,Kolkata,Cape Town,213
2528,SHP002529,India,Australia,2023-11-04,2023-11-11,2023-11-11,Road,Carrier_9,R282,10684.74,High,0.57,Document,"Suspected undervaluation, needs reassessment",0,0,Mumbai,Perth,182
2529,SHP002530,Japan,USA,2019-07-05,2019-07-20,2019-07-22,Road,Carrier_37,R516,34395.22,High,0.45,Physical,"Incomplete paperwork, requires manual review",2,1,Tokyo,Phoenix,810
2530,SHP002531,Germany,South Africa,2021-07-04,2021-07-09,2021-07-09,Road,Carrier_49,R439,25171.71,Medium,0.96,Both,"Incomplete paperwork, requires manual review",0,0,Munich,Pretoria,274
2531,SHP002532,India,UAE,2019-01-03,2019-01-25,2019-01-27,Road,Carrier_34,R684,9952.05,Low,0.86,Physical,"Incomplete paperwork, requires manual review",2,1,Kolkata,Ajman,1000
2532,SHP002533,Germany,Brazil,2023-04-02,2023-04-29,2023-05-05,Rail,Carrier_4,R107,42962.33,High,0.36,Both,"Incomplete paperwork, requires manual review",6,2,Hamburg,Sao Paulo,511
2533,SHP002534,USA,Australia,2024-10-15,2024-11-07,2024-11-07,Air,Carrier_1,R803,41809.93,Low,0.68,Both,High-risk commodity flagged for inspection,0,0,Chicago,Adelaide,359
2534,SHP002535,Australia,UAE,2020-06-02,2020-06-21,2020-06-21,Sea,Carrier_41,R436,27457.46,High,0.5,Both,Tariff dispute pending resolution,0,0,Melbourne,Sharjah,423
2535,SHP002536,South Africa,Australia,2022-12-15,2022-12-24,2022-12-31,Road,Carrier_47,R758,45158.27,Low,0.64,Both,Routine customs clearance without issue,7,2,Cape Town,Perth,286
2536,SHP002537,Brazil,Germany,2024-03-29,2024-04-15,2024-04-15,Air,Carrier_4,R828,13613.15,Low,0.37,Document,Incorrect HS code classification,0,0,Rio de Janeiro,Munich,263
2537,SHP002538,Brazil,Japan,2022-02-07,2022-02-22,2022-02-26,Rail,Carrier_44,R757,16595.55,Low,0.85,Document,Tariff dispute pending resolution,4,2,Rio de Janeiro,Yokohama,403
2538,SHP002539,Australia,USA,2023-10-12,2023-10-21,2023-10-22,Rail,Carrier_41,R889,42783.77,Medium,0.62,Document,Incorrect HS code classification,1,1,Sydney,Phoenix,936
2539,SHP002540,India,UAE,2019-05-07,2019-06-06,2019-06-12,Road,Carrier_16,R449,23437.56,Medium,0.97,Both,"Suspected undervaluation, needs reassessment",6,2,Delhi,Ras Al Khaimah,780
2540,SHP002541,Australia,China,2024-03-07,2024-04-06,2024-04-11,Rail,Carrier_24,R618,5106.61,Medium,0.43,Document,Tariff dispute pending resolution,5,2,Melbourne,Chengdu,238
2541,SHP002542,South Africa,India,2023-03-30,2023-04-19,2023-04-22,Road,Carrier_14,R413,22852.3,Low,0.19,Document,"Suspected undervaluation, needs reassessment",3,1,Pretoria,Bangalore,643
2542,SHP002543,India,South Africa,2024-03-22,2024-04-08,2024-04-08,Sea,Carrier_44,R752,4127.48,High,0.89,Physical,Tariff dispute pending resolution,0,0,Mumbai,Cape Town,722
2543,SHP002544,South Africa,Australia,2021-06-11,2021-06-28,2021-07-01,Air,Carrier_10,R295,3692.72,Low,0.48,Physical,Tariff dispute pending resolution,3,1,Durban,Brisbane,183
2544,SHP002545,Australia,Japan,2020-06-16,2020-07-08,2020-07-08,Road,Carrier_44,R884,14060.96,High,0.88,Document,Random inspection selected,0,0,Adelaide,Nagoya,147
2545,SHP002546,Germany,USA,2024-02-22,2024-03-05,2024-03-05,Road,Carrier_45,R787,10022.37,Medium,0.21,Physical,Random inspection selected,0,0,Munich,New York,769
2546,SHP002547,Australia,China,2021-02-10,2021-02-19,2021-02-20,Air,Carrier_16,R374,4805.63,High,0.75,Document,"Incomplete paperwork, requires manual review",1,1,Melbourne,Chengdu,991
2547,SHP002548,Australia,Germany,2023-01-02,2023-01-17,2023-01-21,Road,Carrier_23,R811,46740.17,Medium,0.69,Physical,Tariff dispute pending resolution,4,2,Sydney,Munich,349
2548,SHP002549,Brazil,India,2021-03-07,2021-03-25,2021-03-27,Road,Carrier_17,R911,17978.26,Low,0.33,Physical,Incorrect HS code classification,2,1,Sao Paulo,Bangalore,536
2549,SHP002550,Australia,Germany,2020-01-17,2020-02-11,2020-02-14,Air,Carrier_31,R793,6287.38,Medium,0.52,Both,Tariff dispute pending resolution,3,1,Adelaide,Frankfurt,991
2550,SHP002551,India,Germany,2020-11-22,2020-12-01,2020-12-04,Air,Carrier_42,R827,17417.41,Medium,0.44,Document,Incorrect HS code classification,3,1,Chennai,Berlin,350
2551,SHP002552,Japan,Germany,2019-01-18,2019-01-31,2019-02-01,Road,Carrier_24,R431,19530.42,Low,0.75,Both,Random inspection selected,1,1,Yokohama,Frankfurt,900
2552,SHP002553,UK,China,2024-08-08,2024-08-28,2024-08-31,Rail,Carrier_50,R651,19991.5,Low,0.19,Document,Tariff dispute pending resolution,3,1,Birmingham,Guangzhou,614
2553,SHP002554,Germany,China,2021-12-12,2022-01-07,2022-01-08,Rail,Carrier_3,R129,39441.0,Medium,0.17,Both,Tariff dispute pending resolution,1,1,Berlin,Shanghai,324
2554,SHP002555,USA,UAE,2019-03-13,2019-03-23,2019-03-28,Air,Carrier_10,R163,1942.35,Low,0.28,Document,"Incomplete paperwork, requires manual review",5,2,Houston,Abu Dhabi,449
2555,SHP002556,UAE,China,2023-11-04,2023-11-29,2023-11-30,Rail,Carrier_2,R838,48801.62,Low,0.75,Physical,High-risk commodity flagged for inspection,1,1,Sharjah,Beijing,809
2556,SHP002557,Australia,Germany,2021-11-01,2021-11-15,2021-11-19,Sea,Carrier_30,R546,26965.06,Low,0.44,Both,"Incomplete paperwork, requires manual review",4,2,Melbourne,Munich,484
2557,SHP002558,South Africa,Germany,2021-08-31,2021-09-29,2021-10-06,Air,Carrier_38,R852,8617.16,Medium,0.33,Both,Incorrect HS code classification,7,2,Cape Town,Munich,878
2558,SHP002559,USA,India,2019-01-11,2019-01-26,2019-01-26,Air,Carrier_2,R591,5504.96,Low,0.86,Both,High-risk commodity flagged for inspection,0,0,Houston,Bangalore,101
2559,SHP002560,USA,Australia,2021-08-13,2021-09-07,2021-09-08,Rail,Carrier_29,R866,35038.93,Medium,0.09,Both,Incorrect HS code classification,1,1,Phoenix,Brisbane,929
2560,SHP002561,Japan,South Africa,2023-12-28,2024-01-27,2024-02-03,Air,Carrier_36,R248,12628.39,High,0.17,Both,Incorrect HS code classification,7,2,Tokyo,Port Elizabeth,569
2561,SHP002562,China,USA,2020-11-16,2020-12-04,2020-12-07,Sea,Carrier_19,R364,14011.24,Medium,0.38,Physical,"Suspected undervaluation, needs reassessment",3,1,Chengdu,New York,778
2562,SHP002563,Brazil,South Africa,2023-07-31,2023-08-05,2023-08-11,Rail,Carrier_45,R941,12073.35,High,0.06,Both,Random inspection selected,6,2,Fortaleza,Durban,945
2563,SHP002564,Japan,USA,2023-01-21,2023-02-09,2023-02-09,Air,Carrier_29,R663,6929.77,High,0.8,Document,"Incomplete paperwork, requires manual review",0,0,Tokyo,Chicago,359
2564,SHP002565,UAE,China,2022-01-21,2022-02-08,2022-02-12,Road,Carrier_31,R579,25252.65,High,0.73,Both,Incorrect HS code classification,4,2,Ajman,Shanghai,4
2565,SHP002566,Australia,UAE,2020-09-19,2020-10-11,2020-10-11,Road,Carrier_10,R508,3271.31,Low,0.93,Document,"Suspected undervaluation, needs reassessment",0,0,Brisbane,Abu Dhabi,67
2566,SHP002567,India,UAE,2021-11-19,2021-11-27,2021-11-27,Rail,Carrier_2,R101,21155.97,High,0.86,Document,"Incomplete paperwork, requires manual review",0,0,Bangalore,Sharjah,383
2567,SHP002568,Japan,UAE,2023-06-18,2023-07-10,2023-07-10,Sea,Carrier_13,R176,28355.55,High,0.28,Document,"Suspected undervaluation, needs reassessment",0,0,Yokohama,Sharjah,401
2568,SHP002569,India,Germany,2024-03-24,2024-04-16,2024-04-16,Air,Carrier_8,R278,45847.34,Low,0.3,Document,"Suspected undervaluation, needs reassessment",0,0,Chennai,Munich,410
2569,SHP002570,Brazil,India,2023-06-22,2023-07-22,2023-07-24,Sea,Carrier_6,R690,23572.52,Medium,0.8,Both,"Incomplete paperwork, requires manual review",2,1,Rio de Janeiro,Bangalore,886
2570,SHP002571,South Africa,UAE,2019-01-12,2019-02-08,2019-02-08,Sea,Carrier_31,R101,23981.71,Low,0.89,Document,High-risk commodity flagged for inspection,0,0,Durban,Ras Al Khaimah,799
2571,SHP002572,China,South Africa,2024-03-29,2024-04-23,2024-04-27,Sea,Carrier_47,R156,11740.03,Low,0.55,Document,Incorrect HS code classification,4,2,Guangzhou,Pretoria,281
2572,SHP002573,Australia,Japan,2023-12-19,2024-01-12,2024-01-15,Rail,Carrier_29,R816,40753.15,Low,0.4,Document,"Incomplete paperwork, requires manual review",3,1,Brisbane,Yokohama,963
2573,SHP002574,India,China,2019-01-03,2019-01-09,2019-01-09,Rail,Carrier_4,R934,10256.78,Low,0.51,Both,High-risk commodity flagged for inspection,0,0,Mumbai,Chengdu,211
2574,SHP002575,China,UK,2019-07-16,2019-07-25,2019-07-26,Road,Carrier_43,R395,30452.76,Low,0.43,Both,"Suspected undervaluation, needs reassessment",1,1,Guangzhou,London,294
2575,SHP002576,Australia,USA,2019-05-15,2019-05-22,2019-05-22,Sea,Carrier_44,R276,12111.71,Medium,0.85,Document,"Suspected undervaluation, needs reassessment",0,0,Sydney,Los Angeles,425
2576,SHP002577,UAE,Japan,2021-07-31,2021-08-24,2021-08-26,Rail,Carrier_21,R709,27354.05,Medium,0.48,Physical,Tariff dispute pending resolution,2,1,Dubai,Nagoya,304
2577,SHP002578,Australia,Brazil,2020-11-09,2020-11-15,2020-11-19,Road,Carrier_6,R514,48464.48,Medium,0.13,Document,"Incomplete paperwork, requires manual review",4,2,Brisbane,Brasilia,911
2578,SHP002579,Japan,India,2021-02-07,2021-02-19,2021-02-22,Rail,Carrier_50,R727,15473.47,High,0.17,Both,Incorrect HS code classification,3,1,Kyoto,Bangalore,532
2579,SHP002580,UAE,UK,2024-12-25,2025-01-02,2025-01-02,Rail,Carrier_50,R104,1468.35,Medium,0.42,Document,Incorrect HS code classification,0,0,Ajman,Birmingham,328
2580,SHP002581,China,UK,2024-11-03,2024-11-17,2024-11-17,Rail,Carrier_34,R621,28195.45,Low,0.94,Both,"Incomplete paperwork, requires manual review",0,0,Guangzhou,Manchester,911
2581,SHP002582,Germany,UK,2024-08-23,2024-09-09,2024-09-09,Air,Carrier_19,R852,10148.25,Medium,0.49,Physical,Incorrect HS code classification,0,0,Frankfurt,Birmingham,153
2582,SHP002583,Australia,South Africa,2023-11-24,2023-12-05,2023-12-11,Air,Carrier_17,R482,12192.5,High,0.89,Physical,"Incomplete paperwork, requires manual review",6,2,Melbourne,Pretoria,965
2583,SHP002584,India,USA,2019-08-21,2019-09-17,2019-09-17,Road,Carrier_45,R982,16977.45,Medium,0.75,Both,Incorrect HS code classification,0,0,Mumbai,New York,748
2584,SHP002585,South Africa,Japan,2021-06-29,2021-07-09,2021-07-10,Sea,Carrier_16,R465,1871.47,Low,0.3,Physical,Routine customs clearance without issue,1,1,Durban,Tokyo,436
2585,SHP002586,UAE,Germany,2022-01-31,2022-02-27,2022-02-27,Sea,Carrier_49,R140,42410.26,Low,0.41,Document,Incorrect HS code classification,0,0,Ras Al Khaimah,Hamburg,620
2586,SHP002587,UAE,USA,2019-02-05,2019-02-20,2019-02-20,Road,Carrier_19,R659,44746.87,High,0.12,Both,High-risk commodity flagged for inspection,0,0,Ajman,New York,206
2587,SHP002588,India,Japan,2024-04-11,2024-05-07,2024-05-08,Road,Carrier_39,R846,8035.3,Low,0.85,Document,High-risk commodity flagged for inspection,1,1,Mumbai,Kyoto,781
2588,SHP002589,Australia,Germany,2024-02-10,2024-02-18,2024-02-19,Rail,Carrier_47,R660,31029.91,Medium,0.48,Physical,Tariff dispute pending resolution,1,1,Melbourne,Cologne,796
2589,SHP002590,USA,South Africa,2022-10-08,2022-10-30,2022-11-05,Sea,Carrier_18,R452,32609.77,High,0.61,Both,Incorrect HS code classification,6,2,Houston,Cape Town,716
2590,SHP002591,Australia,UAE,2024-11-19,2024-12-08,2024-12-12,Rail,Carrier_22,R400,26467.38,Medium,0.24,Physical,High-risk commodity flagged for inspection,4,2,Adelaide,Abu Dhabi,896
2591,SHP002592,Brazil,China,2020-04-18,2020-05-12,2020-05-18,Air,Carrier_47,R695,1069.49,Medium,0.97,Both,Tariff dispute pending resolution,6,2,Fortaleza,Guangzhou,632
2592,SHP002593,USA,South Africa,2022-09-25,2022-10-21,2022-10-21,Sea,Carrier_45,R695,10888.18,High,0.25,Physical,"Incomplete paperwork, requires manual review",0,0,Phoenix,Durban,323
2593,SHP002594,USA,Japan,2024-12-02,2024-12-16,2024-12-16,Road,Carrier_31,R718,30836.34,Low,0.88,Physical,Random inspection selected,0,0,New York,Kyoto,911
2594,SHP002595,UK,Australia,2023-07-05,2023-07-14,2023-07-14,Air,Carrier_45,R345,44904.76,Medium,0.03,Both,Random inspection selected,0,0,Manchester,Perth,808
2595,SHP002596,South Africa,China,2022-07-18,2022-07-30,2022-07-30,Sea,Carrier_25,R135,5409.29,Low,0.56,Physical,"Incomplete paperwork, requires manual review",0,0,Johannesburg,Beijing,412
2596,SHP002597,Germany,South Africa,2020-12-22,2021-01-21,2021-01-25,Rail,Carrier_5,R649,23203.68,Medium,0.85,Document,High-risk commodity flagged for inspection,4,2,Cologne,Durban,108
2597,SHP002598,India,USA,2020-06-16,2020-07-11,2020-07-12,Sea,Carrier_14,R656,42339.75,High,0.18,Document,Incorrect HS code classification,1,1,Chennai,Phoenix,867
2598,SHP002599,China,UAE,2023-09-01,2023-09-08,2023-09-10,Road,Carrier_45,R405,15256.96,Medium,0.04,Physical,Random inspection selected,2,1,Shenzhen,Ajman,72
2599,SHP002600,UK,Japan,2022-04-29,2022-05-06,2022-05-08,Sea,Carrier_11,R743,38387.95,Low,0.09,Physical,"Suspected undervaluation, needs reassessment",2,1,Edinburgh,Tokyo,922
2600,SHP002601,South Africa,Australia,2023-04-11,2023-04-29,2023-04-30,Sea,Carrier_21,R954,12096.77,High,0.71,Both,Routine customs clearance without issue,1,1,Johannesburg,Perth,958
2601,SHP002602,Brazil,USA,2024-08-16,2024-08-26,2024-08-28,Road,Carrier_29,R136,37341.38,High,0.11,Physical,Routine customs clearance without issue,2,1,Sao Paulo,Los Angeles,663
2602,SHP002603,USA,Australia,2024-02-29,2024-03-07,2024-03-07,Air,Carrier_14,R863,48880.12,High,0.15,Document,Random inspection selected,0,0,Los Angeles,Brisbane,259
2603,SHP002604,USA,South Africa,2024-05-22,2024-06-13,2024-06-16,Rail,Carrier_9,R537,39481.25,High,0.21,Document,"Suspected undervaluation, needs reassessment",3,1,Chicago,Cape Town,724
2604,SHP002605,UK,China,2021-09-23,2021-10-02,2021-10-08,Sea,Carrier_33,R594,16401.43,High,0.75,Physical,Tariff dispute pending resolution,6,2,London,Chengdu,891
2605,SHP002606,USA,Australia,2021-07-21,2021-08-02,2021-08-04,Road,Carrier_41,R748,11861.53,Medium,0.95,Physical,High-risk commodity flagged for inspection,2,1,Houston,Brisbane,934
2606,SHP002607,USA,South Africa,2024-08-08,2024-09-02,2024-09-02,Sea,Carrier_4,R360,17671.04,High,0.79,Both,Tariff dispute pending resolution,0,0,Houston,Durban,124
2607,SHP002608,Germany,China,2020-05-30,2020-06-28,2020-06-28,Rail,Carrier_15,R863,36476.43,Medium,0.83,Physical,Random inspection selected,0,0,Hamburg,Shenzhen,412
2608,SHP002609,USA,Japan,2019-06-21,2019-07-20,2019-07-20,Air,Carrier_22,R450,33184.29,High,0.32,Both,"Suspected undervaluation, needs reassessment",0,0,Los Angeles,Yokohama,234
2609,SHP002610,Germany,South Africa,2024-02-20,2024-03-16,2024-03-17,Sea,Carrier_19,R206,49647.91,Low,0.21,Document,Routine customs clearance without issue,1,1,Berlin,Johannesburg,531
2610,SHP002611,Australia,UK,2022-03-15,2022-04-01,2022-04-02,Rail,Carrier_15,R640,13196.02,Medium,0.57,Document,Incorrect HS code classification,1,1,Sydney,Edinburgh,361
2611,SHP002612,Brazil,UAE,2024-08-07,2024-09-04,2024-09-04,Air,Carrier_14,R291,17077.07,Low,0.46,Document,Incorrect HS code classification,0,0,Fortaleza,Abu Dhabi,722
2612,SHP002613,Australia,Japan,2022-12-13,2023-01-04,2023-01-05,Rail,Carrier_45,R548,3736.07,Low,0.49,Both,Incorrect HS code classification,1,1,Melbourne,Yokohama,977
2613,SHP002614,Brazil,UK,2022-02-16,2022-02-26,2022-02-27,Rail,Carrier_18,R132,5242.78,High,0.19,Document,High-risk commodity flagged for inspection,1,1,Salvador,Edinburgh,274
2614,SHP002615,China,USA,2020-06-11,2020-07-08,2020-07-13,Sea,Carrier_15,R980,38644.14,Low,0.94,Both,Incorrect HS code classification,5,2,Chengdu,Phoenix,767
2615,SHP002616,UAE,India,2023-03-20,2023-03-29,2023-03-31,Air,Carrier_16,R464,20870.54,Low,0.7,Both,"Suspected undervaluation, needs reassessment",2,1,Ajman,Mumbai,529
2616,SHP002617,China,USA,2023-02-08,2023-02-19,2023-02-19,Air,Carrier_30,R386,13853.48,Low,0.08,Both,"Suspected undervaluation, needs reassessment",0,0,Shanghai,Houston,3
2617,SHP002618,UAE,South Africa,2020-11-09,2020-11-30,2020-11-30,Rail,Carrier_5,R426,37338.83,High,0.25,Document,Tariff dispute pending resolution,0,0,Ajman,Port Elizabeth,99
2618,SHP002619,Australia,Brazil,2022-12-18,2023-01-07,2023-01-12,Road,Carrier_37,R451,43947.8,Medium,0.58,Both,High-risk commodity flagged for inspection,5,2,Melbourne,Rio de Janeiro,227
2619,SHP002620,UK,USA,2019-12-06,2019-12-25,2019-12-28,Sea,Carrier_20,R626,45524.12,High,0.01,Document,High-risk commodity flagged for inspection,3,1,Birmingham,Chicago,744
2620,SHP002621,Japan,USA,2023-02-12,2023-02-21,2023-02-22,Sea,Carrier_30,R784,40110.97,High,0.27,Document,"Incomplete paperwork, requires manual review",1,1,Tokyo,Los Angeles,131
2621,SHP002622,India,Germany,2020-01-15,2020-01-29,2020-02-01,Road,Carrier_32,R402,15291.28,Low,0.01,Physical,Routine customs clearance without issue,3,1,Bangalore,Munich,459
2622,SHP002623,USA,South Africa,2023-04-29,2023-05-28,2023-05-28,Road,Carrier_30,R307,29862.91,Low,0.49,Physical,Routine customs clearance without issue,0,0,Houston,Johannesburg,553
2623,SHP002624,Japan,Germany,2020-12-06,2021-01-03,2021-01-03,Sea,Carrier_11,R855,32981.76,Low,0.25,Both,High-risk commodity flagged for inspection,0,0,Yokohama,Hamburg,151
2624,SHP002625,UK,Germany,2022-04-01,2022-04-26,2022-04-27,Sea,Carrier_37,R356,30350.51,Medium,0.07,Both,Routine customs clearance without issue,1,1,Manchester,Frankfurt,408
2625,SHP002626,USA,UK,2024-05-12,2024-06-04,2024-06-07,Road,Carrier_38,R681,2702.37,Medium,0.14,Physical,High-risk commodity flagged for inspection,3,1,Los Angeles,Liverpool,920
2626,SHP002627,Germany,USA,2022-08-23,2022-09-06,2022-09-12,Rail,Carrier_1,R188,48185.82,High,0.74,Both,High-risk commodity flagged for inspection,6,2,Frankfurt,New York,583
2627,SHP002628,Brazil,Australia,2023-02-11,2023-03-03,2023-03-03,Sea,Carrier_13,R319,7278.62,Medium,0.16,Both,Tariff dispute pending resolution,0,0,Fortaleza,Perth,91
2628,SHP002629,India,Germany,2024-07-14,2024-07-26,2024-07-26,Road,Carrier_9,R218,35250.27,Low,0.15,Both,"Suspected undervaluation, needs reassessment",0,0,Mumbai,Hamburg,135
2629,SHP002630,Germany,Australia,2019-12-09,2019-12-21,2019-12-22,Sea,Carrier_6,R396,7848.81,High,0.1,Both,Incorrect HS code classification,1,1,Cologne,Sydney,541
2630,SHP002631,China,Australia,2024-12-03,2024-12-30,2025-01-03,Sea,Carrier_38,R488,4541.33,Low,0.41,Physical,Routine customs clearance without issue,4,2,Chengdu,Adelaide,751
2631,SHP002632,Australia,India,2019-05-28,2019-06-18,2019-06-18,Air,Carrier_5,R786,16174.35,High,0.88,Both,High-risk commodity flagged for inspection,0,0,Sydney,Chennai,643
2632,SHP002633,India,South Africa,2020-09-12,2020-09-24,2020-09-28,Rail,Carrier_41,R508,40138.71,Low,0.46,Document,"Incomplete paperwork, requires manual review",4,2,Bangalore,Pretoria,588
2633,SHP002634,China,Brazil,2020-01-13,2020-02-06,2020-02-11,Sea,Carrier_33,R912,39339.64,Low,0.88,Physical,"Suspected undervaluation, needs reassessment",5,2,Shenzhen,Rio de Janeiro,425
2634,SHP002635,Germany,USA,2019-04-04,2019-05-03,2019-05-03,Air,Carrier_18,R918,26286.49,Low,0.95,Document,Incorrect HS code classification,0,0,Munich,Los Angeles,332
2635,SHP002636,UAE,UK,2022-11-13,2022-11-19,2022-11-20,Rail,Carrier_30,R455,24794.81,Medium,0.1,Physical,High-risk commodity flagged for inspection,1,1,Ajman,London,28
2636,SHP002637,India,UAE,2021-05-05,2021-05-13,2021-05-15,Rail,Carrier_2,R955,33827.19,Low,0.68,Physical,"Suspected undervaluation, needs reassessment",2,1,Delhi,Abu Dhabi,226
2637,SHP002638,China,UK,2023-12-06,2023-12-11,2023-12-12,Air,Carrier_49,R977,38455.56,Medium,0.93,Document,"Incomplete paperwork, requires manual review",1,1,Beijing,Edinburgh,516
2638,SHP002639,China,UK,2022-02-24,2022-03-13,2022-03-20,Rail,Carrier_26,R802,30240.2,High,0.12,Document,"Incomplete paperwork, requires manual review",7,2,Chengdu,Edinburgh,292
2639,SHP002640,China,South Africa,2020-03-18,2020-04-15,2020-04-18,Road,Carrier_34,R938,13489.22,Medium,0.84,Both,"Incomplete paperwork, requires manual review",3,1,Shanghai,Cape Town,90
